,Player Name,Players ID,Years Active,Position Played
4806,Tom Shaw,33902345,2005-2018,MF
4807,Wayne Shaw,f2d0f24d,2016-2017,MF
4808,Ryan Shawcross,285a3d44,2007-2020,DF
4809,James Shea,ee7c0a5e,2011-2020,DF
4810,Ben Sheaf,7b4a62af,2015-2020,MF
4811,Max Sheaf,d1c09e4e,2018-2020,FW
4812,"Alan Shearer 1992-2006 · FW · Newcastle United, Blackburn Rovers, England",438b3a51,1992-2006,MF
4813,Ryheem Sheckleford,c21a1079,2018-2020,MF
4814,Mark Shelton,1fa3806b,2014-2020,FW
4815,George Shelvey,5ab61aea,2019-2020,FW
4816,Jonjo Shelvey,3727dd3c,2007-2020,MF
4817,Ollie Shenton,8981c6bd,2014-2020,DF
4818,Chris Shephard,94aa7aa5,2008-2012,MF
4819,Jimmy Shepherd,d8d89e87,2015-2017,MF
4820,Nathan Shepperd,50e40e16,2018-2019,MF
4821,Jay Sheridan,26664cfc,2017-2020,GK
4822,Sam Sheridan,7eeee110,2015-2016,DF
4823,"Teddy Sheringham 1992-2008 · FW · Tottenham Hotspur, Manchester United, West Ham United, Portsmouth, Colchester United, England, Notti",4e56eef6,1992-2008,GK
4824,"Mike Sheron 1992-2005 · FW · Manchester City, Barnsley, Blackpool, Macclesfield Town, Norwich City, Shrewsbury Town",4377334a,1992-2005,MF
4825,Nathan Sheron,dec9eb3d,2017-2020,MF
4826,"Tim Sherwood 1992-2005 · MF · Blackburn Rovers, Tottenham Hotspur, Portsmouth, Coventry City",885f0b51,1992-2005,FW
4827,Luke Shiels,478c64b2,2018-2020,DF
4828,"Neil Shipperley 1992-2007 · FW · Wimbledon, Southampton, Crystal Palace, Sheffield United, Chelsea, Nottingham Forest, Brentford",82dabdf3,1992-2007,MF
4829,Corbin Shires,e65b4f2e,2014-2016,GK
4830,Tobi Sho-Silva,d4c9b726,2013-2020,MF
4831,Ademola Shokunbi,f73738c4,2016-2019,MF
4832,Fumnaya Shomotun,216a4dad,2015-2018,MF
4833,Josh Shonibare,e5da6494,2018-2020,DF
4834,Nicky Shorey,9665e2ea,2002-2016,GK
4835,Will Shorrock,d64afd90,2017-2018,DF
4836,Hannah Short,59a2fc58,2017-2019,MF
4837,Ryan Shotton,09f82c6e,2007-2020,FW
4838,Saul Shotton,df0c3b91,2017-2020,FW
4839,Chris Shuker,c9fd80f9,2001-2015,DF
4840,Josh Siafa,2d182cbc,2014-2015,MF
4841,Toby Sibbick,90359f26,2016-2020,DF
4842,Louie Sibley,c03348f6,2017-2020,FW
4843,Steve Sidwell,ed083afd,2002-2018,DF
4844,Jessica Sigsworth,8f0c718e,2019-2020,FW
4845,Leonardo da Silva Lopes,7dfcfd17,2014-2020,DF
4846,Dynel Simeu,6df49f02,2019-2020,MF
4847,Chris Simm,7f9bfa97,2015-2016,MF
4848,James Simmonds,1c5463ae,2014-2015,DF
4849,Keke Simmonds,5e3f74e1,2019-2020,MF
4850,Okera Simmonds,a2be691e,2017-2020,DF
4851,Alex Simmons,41eadd94,2016-2018,FW
4852,Ellis Simms,26d3b5be,2017-2020,MF
4853,Xavier Simons,2f0cfc9b,2019-2020,MF
4854,"Steve Simonsen 1999-2015 · GK · Stoke City, Sheffield United, Everton, Rangers, Pune City, Preston North End, Dundee",b37c3eea,1999-2015,DF
4855,Lewis Simper,3a3088b2,2019-2020,MF
4856,Emily Simpkins,6648899b,2018-2020,MF
4857,Aaron Simpson,065cfe27,2017-2020,MF
4858,Aaron Simpson,81f3a766,2016-2019,FW
4859,Connor Simpson,dadf8ca8,2016-2020,MF
4860,Danny Simpson,3201b03d,2006-2020,DF
4861,Jack Simpson,76fa5f80,2015-2020,FW
4862,Jay Simpson,fe9c9bfc,2007-2019,MF
4863,Jordan Simpson,a7c85a37,2016-2019,FW
4864,Josh Simpson,ded86fdd,2006-2016,FW
4865,Luke Simpson,370899e1,2014-2020,FW
4866,Paul Simpson,be091fcf,2002-2006,FW
4867,Robbie Simpson,cf5c05d2,2006-2019,MF
4868,Tyreece Simpson,a9a2f0b5,2019-2020,GK
4869,Jack Sims,5e7dc92c,2018-2020,DF
4870,Josh Sims,6d6f09dc,2016-2019,MF
4871,Ollie Sims,80ac5388,2017-2018,DF
4872,Emile Sinclair,cf6214ef,2007-2016,MF
4873,Jake Sinclair,e034bbc8,2014-2015,DF
4874,James Sinclair,5fecd591,2006-2019,DF
4875,Jerome Sinclair,1695c659,2014-2020,DF
4876,Rob Sinclair,7d4bcd00,2007-2018,MF
4877,Scott Sinclair,273c483b,2004-2020,MF
4878,Stuart Sinclair,ce458b0c,2013-2020,MF
4879,"Trevor Sinclair 1993-2008 · MF · West Ham United, Queens Park Rangers, Manchester City, Cardiff City, England",d2f7373c,1993-2008,GK
4880,Tyrese Sinclair,501dedfd,2019-2020,MF
4881,Finlay Sinclair-Smith,12128ae9,2018-2019,FW
4882,Simranjit Singh Thandi,485f8516,2018-2019,FW
4883,Jasbir Singh,4cd6bd09,2017-2018,GK
4884,Jordan Sinnott,28e15292,2012-2019,MF
4885,Lee Sinnott 1992-1993 · DF · Crystal Palace,b8ad14aa,1992-1993,MF
4886,"Andy Sinton 1992-2002 · MF · Tottenham Hotspur, Sheffield Wednesday, Queens Park Rangers, Wolverhampton Wanderers",d74cafe4,1992-2002,FW
4887,Joe Skarz,ab8c03de,2006-2019,FW
4888,Kiera Skeels,56711af8,2018-2020,MF
4889,Jake Skelton,e4ef6869,2016-2017,FW
4890,Aaron Skinner,08fed575,2019-2020,MF
4891,Luke Skinner,ed201919,2017-2018,FW
4892,Oliver Skipp,6250083a,2016-2020,MF
4893,Cole Skuse,48a8de68,2004-2020,MF
4894,Jamie Slabber,8f520dc2,2002-2010,MF
4895,Connor Slack,dff5eadd,2017-2020,MF
4896,Liam Slade,70b4685f,2014-2017,DF
4897,Steve Slade 1995-1996 · FW · Tottenham Hotspur,43731318,1995-1996,GK
4898,Brandon Slater,38950250,2018-2019,MF
4899,Regan Slater,ba4d4908,2017-2020,DF
4900,Sophie Slater,568e19f8,2018-2019,MF
4901,Stuart Slater 1993-1995 · FW-MF · Ipswich Town,f64699aa,1993-1995,DF
4902,Callum Slattery,059948df,2016-2020,DF
4903,Jerome Slew,254c591f,2019-2020,DF
4904,Jordan Slew,372307ab,2010-2020,MF
4905,Joe Slinn,025c9e41,2018-2019,GK
4906,Christian Sloan,119598ba,2018-2019,MF
4907,Sam Slocombe,09050ce6,2009-2020,DF
4908,Benni Smales-Braithwaite,aeb60bae,2019-2020,FW
4909,Bryan Small 1992-1995 · DF · Aston Villa,a4614157,1992-1995,FW
4910,Deane Smalley,823eb6f0,2006-2016,DF
4911,Chris Smalling,b6964eb6,2009-2020,FW
4912,Richard Smallwood,c2c0306f,2010-2020,MF
4913,Nathan Smart,94d88752,2014-2019,MF
4914,Sam Smart,95d461bb,2019-2020,MF
4915,Brian Smikle,002cc9c9,2006-2017,MF
4916,Josh Smile,b471c7dd,2019-2020,MF
4917,Adam Smith,20b104bc,2009-2020,FW
4918,Adam Smith,8d2b83b5,2003-2017,FW
4919,Adam Smith,9425d9bf,2012-2020,GK
4920,Alan Smith 1992-1995 · FW · Arsenal,0b7b04d2,1992-1995,MF
4921,"Alan Smith 1998-2018 · FW-MF · Leeds United, Notts County, Newcastle United, Manchester United, Milton Keynes Dons, England",fdac06ea,1998-2018,GK
4922,Alex Smith,1c8af6eb,2012-2017,MF
4923,Ashley Smith,8d1df117,2015-2016,DF
4924,Cain Smith,8d7fef04,2015-2016,FW
4925,Callum Smith,3a1858b7,2017-2018,DF
4926,Charlie Smith,3260fb3e,2018-2019,MF
4927,Chris Smith,9f084764,2008-2019,MF
4928,Christian Smith,878b5a4f,2006-2020,MF
4929,Connor Smith,e6569b54,2014-2017,MF
4930,Dane Smith,d700e844,2015-2016,MF
4931,Daniel Smith,f592d57d,2017-2018,DF
4932,Danny Smith,237dd365,2014-2015,MF
4933,Darnell Smith,7e90fea5,2016-2019,GK
4934,"David Smith 1992-2003 · MF · Coventry City, Swansea City, Grimsby Town",96c639d7,1992-2003,FW
4935,Donna Smith 1995 · DF,a6a56247,mith 1995,MF
4936,George Smith,2d23ed56,2014-2020,DF
4937,Grant Smith,a289aca0,2016-2020,MF
4938,Harry Smith,83f19532,2016-2020,MF
4939,Jack Smith,14289cde,2002-2015,MF
4940,Jack Smith,534b6be3,2018-2020,MF
4941,Jack Smith,69de96da,2016-2017,DF
4942,Jackson Smith,15fdac60,2019-2020,MF
4943,James Smith,6c0f4106,2006-2014,MF
4944,Jamie Smith,63de128b,2015-2016,GK
4945,Jimmy Smith,5ed1816c,2006-2020,DF
4946,Jon Smith,5d957be9,2018-2019,MF
4947,Jonathan Smith,221b201f,2007-2020,DF
4948,Jonny Smith,4a20310b,2015-2020,MF
4949,Jordan Smith,cfca9c4e,2016-2020,DF
4950,Joshua Smith,ff8d285d,2016-2017,FW
4951,Kane Smith,517c8ee3,2017-2020,GK
4952,Kelly Smith,72dd4499,2007-2012,FW
4953,Kieran Smith,7eeb200a,2018-2019,DF
4954,Korey Smith,b80dbb09,2008-2020,FW
4955,Lance Smith,40ad836f,2017-2018,MF
4956,Lawrence Smith,ba6a985c,2018-2019,GK
4957,Lewis Smith,d05a000c,2014-2015,DF
4958,Liam Smith,cd113188,2015-2018,DF
4959,Manny Smith,8b23fc58,2006-2019,MF
4960,Mark Smith,3a4a4565,2015-2018,DF
4961,Martin Smith,3d1b7d22,2015-2020,MF
4962,Martin Smith,408476a3,2002-2011,MF
4963,Matt Smith,2d44ca9b,2011-2020,GK
4964,Matthew Smith,54b6eed9,2017-2020,GK
4965,Michael Smith,b93da142,2009-2020,DF
4966,Nathan Smith,62d6f536,2015-2020,FW
4967,Olivia Smith,7e55be3a,2019-2020,MF
4968,Paul Smith,350e4fa8,2011-2015,MF
4969,Paul Smith,51551bec,2002-2016,FW
4970,Phil Smith,1e436f8f,2006-2016,MF
4971,Renny Smith,8124434b,2016-2020,FW
4972,Ryan Smith,0769f566,2005-2015,MF
4973,Sam Smith,11d4b07d,2014-2016,DF
4974,Sam Smith,231a0b44,2016-2020,GK
4975,Scott Smith,556ca077,2018-2019,MF
4976,Sue Smith,f61b084c,mith 2007,FW
4977,Ted Smith,ed97ffd3,2014-2019,FW
4978,Tom Smith,4bae7c12,2014-2019,MF
4979,Tom Smith,6143cc51,2018-2020,FW
4980,"Tommy Smith 1999-2015 · MF-FW · Watford, Derby County, Queens Park Rangers, Sunderland, Brentford, Cardiff City, Portsmouth",066be641,1999-2015,DF
4981,Tommy Smith,e9208654,2013-2020,DF
4982,Tyler Smith,c4cd16e5,2018-2020,DF
4983,Will Smith,2a29198c,2016-2020,GK
4984,Ashley Smith-Brown,0a53b4a2,2016-2020,GK
4985,Aaron Smith-Joseph,31f4713d,2016-2017,MF
4986,Emile Smith-Rowe,17695062,2016-2020,MF
4987,Alex Smithies,bb91617c,2007-2020,FW
4988,Dean Snedker,185cc74e,2014-2016,FW
4989,Ian Snodin 1992-1995 · DF-MF · Everton,6d6a9e2b,1992-1995,MF
4990,Kelly Snook,89c76384,nook 2017,MF
4991,Tom Soares,b46e5985,2004-2020,GK
4992,Dominic Solanke,e77dc3b2,2014-2020,MF
4993,Tomiwa Solanke,048dc641,2018-2020,GK
4994,Giuseppe Sole,9e9019a4,2014-2015,FW
4995,Liam Sole,6da6c995,2018-2020,DF
4996,Aram Soleman,2b7bd369,2017-2018,FW
4997,Chris Solly,35ac3d8c,2008-2020,DF
4998,Emmanuel Sonupe,1a00d00d,2014-2020,DF
4999,Marvin Sordell,9f596d20,2009-2019,MF
5000,Matthew Sorinola,ed47203f,2019-2020,MF
5001,Jamie Soule,8db62560,2017-2020,GK
5002,Glen Southam,d23bd430,2006-2017,GK
5003,Keith Southern,8db518ba,2002-2015,MF
5004,Jake Southern-Cooper,d521711d,2018-2020,DF
5005,"Gareth Southgate 1992-2006 · DF · Aston Villa, Middlesbrough, Crystal Palace, England",a29c3ed6,1992-2006,MF
5006,Dayle Southwell,0f9c4076,2010-2020,Oops
5007,Luke Southwood,7076b0a6,2016-2020,FW
5008,Ghassimu Sow,d552e080,2014-2020,DF
5009,Jack Sowerby,ff5ba496,2014-2020,FW
5010,Omar Sowunmi,690a024b,2014-2020,MF
5011,Marieanne Spacey 1995 · FW · England,f26d77f4,acey 1995,MF
5012,Louis Spalding,eebedcce,2016-2017,DF
5013,Daniel Sparkes,1587c4cc,2014-2020,MF
5014,Jack Sparkes,7728b8df,2017-2020,FW
5015,Matt Sparrow,7b8ae0ae,2002-2016,DF
5016,Slavi Spasov,c86050ee,2018-2020,FW
5017,Jay Spearing,f26579f5,2008-2020,MF
5018,Carl Spellman,50896cc0,2018-2020,MF
5019,Daniel Spence,b2f834e1,2014-2019,MF
5020,Djed Spence,9bc9a519,2017-2020,DF
5021,Drew Spence,8983fe4a,2016-2020,FW
5022,Jordan Spence,f7780381,2008-2020,GK
5023,Kian Spence,8168f62b,2017-2019,MF
5024,Jimmy Spencer,dcd41652,2010-2018,FW
5025,Rebecca Spencer,c207731f,2016-2020,DF
5026,Scott Spencer,b564b73a,2007-2014,FW
5027,Bayli Spencer-Adams,2f8a6bc0,2019-2020,DF
5028,John Spicer,0fd9e136,2004-2013,MF
5029,Nigel Spink 1992-1996 · GK · Aston Villa,cbdaf1c1,1992-1996,MF
5030,Javaun Splatt,a29bbac5,2018-2020,MF
5031,Jack Spong,58aea586,2018-2020,FW
5032,Craig Spooner,cb1134fe,2017-2018,MF
5033,Harry Spratt,3a609865,2016-2020,MF
5034,Matthew Spring,33e1c345,2002-2019,DF
5035,Mason Springthorpe,bbbdbb89,2013-2017,DF
5036,Tommy Spurr,6678ea5d,2005-2019,MF
5037,Lewis Spurrier,70241c5b,2017-2018,DF
5038,Anthony Spyrou,13e85ccc,2017-2020,MF
5039,Sam Squire,9ea88672,2018-2019,FW
5040,Kieron St Aimie,bd996a87,2007-2016,GK
5041,Kyron Stabana,e70e03c1,2016-2020,FW
5042,Jack Stacey,558807c0,2014-2020,DF
5043,Nathan Stainfield,8eedac5b,2017-2018,MF
5044,Joel Stair,1f85fb47,2017-2020,GK
5045,Darryn Stamp,d0f01950,2002-2017,FW
5046,Michalle Stanic-Stewart,1373389c,2016-2017,MF
5047,Lucy Staniforth,2ee41ad7,2017-2020,DF
5048,Junior Stanislas,6992791d,2008-2020,DF
5049,Connor Stanley,0f969ded,2018-2019,MF
5050,Craig Stanley,96e38c06,2006-2017,GK
5051,Harry Stansfield,eaf5c613,2019-2020,DF
5052,Georgia Stanway,89c43b54,2016-2020,FW
5053,Joseph Starbuck,742d8117,2019-2020,MF
5054,Jesse Starkey,cfc115d3,2016-2018,MF
5055,Katie Startup,548304ab,rtup 2017,FW
5056,Maxwell Statham,b9d2964c,2018-2020,DF
5057,Joshua Staunton,5fc8cda9,2014-2020,FW
5058,Reece Staunton,007c340d,2018-2020,DF
5059,Jon Stead,aba66ab7,2002-2020,DF
5060,Richard Stearman,9a3a436e,2004-2020,FW
5061,Ross Stearn,f23d0811,2016-2018,DF
5062,Jason Steele,28300a16,2009-2020,MF
5063,Luke Steele,b3a1e050,2004-2020,MF
5064,Kealan Steenson,8b6fd330,2014-2016,MF
5065,Jed Steer,a8a3d139,2011-2020,MF
5066,Rene Steer,ac83ba73,2008-2020,MF
5067,Frances Stenson,a95f405c,2017-2019,FW
5068,Matthew Stenson,011f4ac0,2018-2020,MF
5069,Ben Stephens,568f0c76,2018-2020,MF
5070,Dale Stephens,653ee42d,2006-2020,GK
5071,Jack Stephens,523b134e,2015-2017,MF
5072,Jack Stephens,6adbc307,2010-2020,MF
5073,Jamie Stephens,d4e2e8d7,2013-2018,MF
5074,Sam Stephens,5cccd08f,2018-2019,FW
5075,Dylan Stephenson,ca414bb5,2019-2020,DF
5076,Mel Sterland 1992-1993 · DF · Leeds United,0eadf9a6,1992-1993,FW
5077,Dujon Sterling,54dd7308,2016-2020,GK
5078,Kazaiah Sterling,230255f5,2016-2020,GK
5079,Raheem Sterling,b400bde0,2011-2020,MF
5080,Jamie Sterry,f13d0f83,2014-2020,GK
5081,Danny Stevens,7b395d79,2007-2016,DF
5082,Jack Stevens,7bd2bcac,2017-2020,GK
5083,Jordan Stevens,7d3dc53e,2017-2020,FW
5084,Mathew Stevens,9bffd410,2014-2020,FW
5085,Ben Stevenson,b26b1474,2015-2020,MF
5086,Bradley Stevenson,a5766b9e,2016-2019,GK
5087,Jim Stevenson,42d9ae2a,2010-2018,DF
5088,Lee Stevenson,5de5d58b,2011-2015,GK
5089,Toby Stevenson,5d15d31f,2018-2020,MF
5090,Jason Stewart Hart,f01a776b,2019-2020,MF
5091,Anthony Stewart,09bdb662,2011-2020,DF
5092,Cameron Stewart,c29409df,2010-2018,DF
5093,Carl Stewart,9e5c080a,2016-2018,FW
5094,Courtney Stewart,2b2d3d08,2017-2018,FW
5095,Ellie Stewart,11cc191f,2017-2018,DF
5096,Gareth Stewart,09157774,2002-2015,MF
5097,Jack Stewart,23df955d,2016-2017,GK
5098,Jon Stewart,8f91af66,2007-2018,MF
5099,Jordan Stewart,99bd8581,2001-2017,FW
5100,Kevin Stewart,ff674795,2012-2020,MF
5101,Layton Stewart,8aff6bc7,2019-2020,FW
5102,"Paul Stewart 1992-1997 · FW-MF · Liverpool, Sunderland",91aca8f3,1992-1997,MF
5103,Tom Stewart,4ef54c2a,2014-2015,MF
5104,Jack Stobbs,01d006c4,2013-2020,DF
5105,David Stockdale,dc168826,2002-2020,FW
5106,Jack Stockdill,3d72c01e,2017-2018,DF
5107,Jayden Stockley,7da19fab,2009-2020,MF
5108,Cole Stockton,d42bffd4,2011-2020,MF
5109,Chris Stokes,de1260a3,2009-2020,MF
5110,Demi Stokes,a49a1c85,2016-2020,DF
5111,Tony Stokes,30bbf7f9,2005-2015,GK
5112,Aiden Stone,1fd14651,2019-2020,MF
5113,Craig Stone,0a0a0340,2006-2017,GK
5114,"Steve Stone 1992-2007 · MF · Nottingham Forest, Aston Villa, Portsmouth, Leeds United",4592c48e,1992-2007,MF
5115,Ian Stonebridge,99f5efab,2002-2007,MF
5116,Sophy Stonehouse,253e7850,2017-2018,FW
5117,John Stones,5eecec3d,2011-2020,MF
5118,Casey Stoney,5f2d47ff,2007-2018,GK
5119,Gary Stopforth,aef6e241,2015-2017,FW
5120,Jack Storer,2a98b537,2014-2019,GK
5121,Kyle Storer,321f4b47,2006-2020,DF
5122,Alex Storey,16f713d4,2017-2020,FW
5123,Ellis Storey,5719c57e,2017-2018,FW
5124,Jordan Storey,fa47f160,2016-2020,DF
5125,Keiran Storey,100ad9b8,2017-2018,MF
5126,Miles Storey,f9419d95,2010-2020,MF
5127,Dean Stott,5a923266,2015-2016,GK
5128,Jamie Stott,ef2b9863,2016-2020,MF
5129,Remie Streete,0c653b95,2014-2017,MF
5130,Theo Streete,bb1b212c,2006-2015,FW
5131,Ben Strevens,e86e0364,2005-2019,GK
5132,Kenny Strickland,cbba14b7,2008-2009,DF
5133,Abbey-Leigh Stringer,d2fb8712,2017-2020,DF
5134,Ellie Strippel,6b28c1b3,2018-2020,MF
5135,Josh Strizovic,d0e0d34e,2016-2017,FW
5136,Joshua Strizovic,fc5a1a9d,2016-2020,MF
5137,Dan Strugnell,7ce09652,2014-2019,DF
5138,Charlie Strutton,552c46e4,2012-2015,DF
5139,"Graham Stuart 1992-2005 · MF-FW · Everton, Charlton Athletic, Chelsea, Norwich City",159c714f,1992-2005,DF
5140,Jamie Stuart,5e0b20c2,2002-2012,DF
5141,Sam Stubbs,6698d985,2016-2020,MF
5142,Daniel Sturridge,1b7ec703,2006-2020,DF
5143,Callum Styles,e96d5560,2016-2020,DF
5144,Zenon Stylianides,facaa320,2016-2017,DF
5145,Ibrahim Suaib,05c80eeb,2017-2020,DF
5146,Jassem Sukar,6e9e0dfe,2016-2017,MF
5147,Easah Suliman,9b07031d,2015-2020,DF
5148,"Nicky Summerbee 1993-2005 · MF · Manchester City, Bradford City, Swindon Town, Sunderland, Leicester City, Nottingham Forest",7e6a7ed4,1993-2005,MF
5149,Luke Summerfield,cb1bb889,2006-2020,MF
5150,Brian Summerskill,06038fba,2015-2016,GK
5151,Andrew Surman,7d41b619,2004-2020,GK
5152,Sam Surridge,b017b770,2015-2020,DF
5153,Dunia Susi,ddee0d1a,Susi 2011,FW
5154,"Daryl Sutch 1992-2004 · DF · Norwich City, Southend United, Boston United",783174b8,1992-2004,FW
5155,Chris Sutherland,ed47d98d,2012-2017,DF
5156,"Chris Sutton 1992-2007 · DF-FW · Celtic, Blackburn Rovers, Norwich City, Chelsea, Birmingham City, Aston Villa",83c38e36,1992-2007,DF
5157,John Sutton,58291a3c,2002-2020,MF
5158,Levi Sutton,7f69e881,2014-2020,MF
5159,Ritchie Sutton,958a4d19,2006-2020,DF
5160,Javid Swaby-Neavin,a06e4c4b,2018-2019,DF
5161,Jude Swailes,3baa7863,2019-2020,DF
5162,Rob Swaine,8d43f081,2014-2019,DF
5163,George Swan,8a98e12c,2015-2016,MF
5164,Oliver Swann,77c62d57,2019-2020,DF
5165,Zak Swanson,5b7381b5,2017-2020,MF
5166,Antony Sweeney,3fa9e297,2002-2017,MF
5167,Dan Sweeney,10a36435,2018-2019,FW
5168,Dan Sweeney,8388065a,2016-2020,MF
5169,Courtney Sweetman-Kirk,e04121b4,2017-2020,DF
5170,Joel Swift,6bc301bb,2014-2016,MF
5171,John Swift,646ee278,2013-2020,FW
5172,Dylan Switters,6fd70cce,2019-2020,FW
5173,Dave Syers,9f8ed98d,2010-2017,MF
5174,Cain Sykes,864a47b4,2018-2020,DF
5175,George Sykes,a8f20f6d,2012-2014,DF
5176,Ross Sykes,4d0be953,2016-2020,DF
5177,George Sykes-Kenworthy,82607235,2017-2020,DF
5178,Emily Syme,abf0120b,2017-2019,DF
5179,David Symington,a880597d,2012-2016,GK
5180,Michael Symons,2ce529de,2014-2018,MF
5181,Nicky Symons,df88c582,2014-2015,MF
5182,Sammie Szmodics,39944392,2013-2020,MF
5183,Lewis Taaffe,dc8c8de7,2014-2015,MF
5184,Ryan Tafazolli,5ea55b5c,2009-2020,FW
5185,George Taft,638de2eb,2011-2020,FW
5186,Joe Tait,579427c3,2011-2020,MF
5187,Michael Tait,88db1770,2017-2020,MF
5188,Tom Taiwo,0756d917,2008-2019,MF
5189,Aryan Tajbakhsh,ea3495eb,2016-2019,MF
5190,Drew Talbot,4785fc78,2004-2019,FW
5191,Jason Talbot,a9bd2ebc,2004-2018,DF
5192,Steven Tames,74a217a6,2015-2016,GK
5193,Japhet Tanganga,e9971f2d,2016-2020,MF
5194,Ayo Tanimowo,beefded8,2018-2019,MF
5195,Adam Tann,2d02b1bd,2002-2010,FW
5196,Craig Tanner,016f3eac,2014-2020,MF
5197,George Tanner,8f9c9b14,2016-2020,MF
5198,Ollie Tanner,cb7570b6,2019-2020,FW
5199,Scott Tanser,ca952807,2014-2020,DF
5200,Greg Tansey,5bf1bd96,2006-2019,DF
5201,Finn Tapp,4a4b6efe,2018-2020,DF
5202,Bradley Tarbuck,cfc211d4,2014-2019,FW
5203,Matt Targett,e514ab62,2014-2020,MF
5204,James Tarkowski,15ea812b,2010-2020,MF
5205,Dave Tarpey,86035f8c,2015-2020,DF
5206,Alan Tate,d25626aa,2002-2015,DF
5207,Richard Taundry,22995f4f,2007-2013,FW
5208,Fabio Tavares,8e24902a,2019-2020,DF
5209,James Tavernier,be765073,2010-2020,MF
5210,Marcus Tavernier,5c0da4a4,2017-2020,DF
5211,Andrew Taylor,fb67faf8,2005-2019,FW
5212,Andy Taylor,5c402d41,2006-2020,DF
5213,Bobby-Joe Taylor,d4bcca14,2012-2020,DF
5214,Brandon Taylor,adec7c4f,2016-2020,DF
5215,Callum Taylor,6c125cab,2019-2020,MF
5216,Callum Taylor,9badbf3f,2019-2020,DF
5217,Charlie Taylor,7abe311a,2018-2019,MF
5218,Charlie Taylor,cc2d7ad5,2011-2020,MF
5219,Chris Taylor,538bf31a,2005-2020,DF
5220,Clare Taylor 1995 · DF · England,13309c8d,ylor 1995,FW
5221,Connor Taylor,ccea6dba,2011-2014,DF
5222,Glen Taylor,4fc42d07,2016-2017,MF
5223,Greg Taylor,cf44b546,2009-2020,FW
5224,Harry Taylor,6b61a844,2019-2020,DF
5225,Harry Taylor,7945a45f,2015-2020,MF
5226,Jake Taylor,c4732c6f,2019-2020,MF
5227,Jason Taylor,2b327571,2005-2020,DF
5228,Jodie Taylor,dc02c40a,2014-2019,DF
5229,Joel Taylor,3a6e34b9,2016-2018,DF
5230,Jon Taylor,e8e96ecf,2009-2020,GK
5231,Josh Taylor,28c39fb0,2017-2019,MF
5232,Kian Taylor,154026a3,2019-2020,MF
5233,Kyle Taylor,0bb6d386,2017-2020,DF
5234,"Martin Taylor 1998-2014 · DF · Birmingham City, Watford, Blackburn Rovers, Sheffield Wednesday, Norwich City, Brentford",08840bbf,1998-2014,MF
5235,Matt Taylor,0d2df3eb,2015-2017,DF
5236,Matt Taylor,55795167,2007-2016,FW
5237,Matthew Taylor,3b2c9cac,2002-2019,FW
5238,Matthew Taylor,c140ef79,2017-2020,DF
5239,Matty Taylor,208122ee,2007-2020,MF
5240,Miriael Taylor,2ceac0c2,2016-2017,MF
5241,Olly Taylor,af25c266,2012-2015,MF
5242,Paul Taylor,85892dff,2008-2020,DF
5243,Peter Taylor,4d070a60,2018-2020,FW
5244,Quade Taylor,dfaf05c2,2013-2020,DF
5245,Richard Taylor,5a9274ce,2019-2020,MF
5246,Rob Taylor,54e89438,2008-2015,MF
5247,Ryan Taylor,5c6dd7bc,2002-2019,MF
5248,Ryan Taylor,6898443e,2006-2020,MF
5249,Steven Taylor,9f9ba8ca,2003-2020,DF
5250,Stuart Taylor,30871c08,2000-2018,MF
5251,Tom Taylor,f6978fca,2007-2011,DF
5252,Martell Taylor-Crossdale,b446c165,2016-2020,MF
5253,Gary Taylor-Fletcher,62c612b8,2002-2017,DF
5254,Andrew Teague,e66b402d,2004-2020,FW
5255,Dom Tear,0c14b744,2019-2020,MF
5256,Conor Tee,2b1670e9,2018-2020,FW
5257,Tommy Tejan-Sie,16f0b563,2008-2010,FW
5258,Carly Telford,a428bcd0,2007-2020,MF
5259,Dom Telford,f830bae5,2014-2020,DF
5260,Nathan Tella,f1e94cd6,2016-2020,DF
5261,Kun Temenuzhkov,aeb50004,2018-2019,MF
5262,Shane Temple,bd4b3cf7,2018-2019,DF
5263,Matty Templeton,6ebaa6ef,2015-2017,FW
5264,Johan ter Host,27098b3e,2016-2018,DF
5265,"John Terry 1998-2018 · DF · Chelsea, England, Aston Villa",68517cfd,1998-2018,GK
5266,Dejan Tetek,0eb32994,2019-2020,MF
5267,Kris Thackray,648d7615,2009-2010,Oops
5268,Doug Thame,e2886037,2018-2019,FW
5269,Douglas Tharme,93665d59,2017-2020,FW
5270,Alton Thelwell,23d28571,2000-2010,DF
5271,Louie Theophanous,91c537b0,2015-2020,MF
5272,Jordan Thewlis,c17432d7,2018-2020,MF
5273,"Paul Thirlwell 1999-2015 · MF · Carlisle United, Sunderland, Sheffield United, Derby County",3f658e48,1999-2015,MF
5274,William Thomas Fish,b2ee9d2c,2019-2020,GK
5275,Adam Thomas,f1016e4a,2018-2020,FW
5276,Archie Thomas,75409780,2017-2019,MF
5277,Aswad Thomas,c898de36,2007-2020,FW
5278,Cain Thomas,c7316c77,2016-2017,MF
5279,Conor Thomas,4d7f3b9c,2011-2020,DF
5280,Dan Thomas,553434ab,2009-2016,FW
5281,Dominic Thomas,7cb98f9a,2014-2015,DF
5282,"Geoff Thomas 1992-2002 · MF · Crystal Palace, Crewe Alexandra, Nottingham Forest",6e7dda12,1992-2002,MF
5283,Jack Thomas,4f54c689,2013-2018,DF
