,Player Name,Players ID,Years Active,Position Played
3629,Diego Lorensi,d2b44cac,2016-2018,MF
3630,Lorran,83d50519,rran 2017,DF
3631,Breno Lorran,68ac6c52,2014-2019,MF
3632,Lourenço,c9f9210f,2017-2019,MF
3633,Lucas Lourenço,91d5001e,2018-2019,FW
3634,Lourency,a2496cc7,2016-2020,MF
3635,Adriano Louzada,b503e554,2011-2015,MF
3636,Lucas Lovat,94fea05a,2015-2017,DF
3637,Leandro Love,387be703,2007-2011,FW
3638,Vágner Love,6d4d9e18,2004-2019,FW
3639,Daniel Lovinho,b2257b15,2009-2016,DF
3640,Mazinho Loyola,8d4eda7e,yola 2003,FW
3641,Luan,12a226cf,2018-2019,MF
3642,Luan,22fc8906,2012-2019,MF
3643,Luan,5d023894,Luan 2018,MF
3644,Luan,c8c0d900,2013-2016,DF
3645,Luan,c8e13971,2018-2019,FW
3646,Luan,f4e81704,2007-2018,FW
3647,Lucas Luan,18fe3572,2018-2019,FW
3648,Luana,55455231,2016-2020,FW
3649,Luanderson,ddb8a90d,rson 2019,MF
3650,Lucão,1a0c95bb,2014-2019,MF
3651,Lucão,b22ae85f,2011-2019,FW
3652,Lucão,ebb5a0df,ucão 2019,MF
3653,Lucão,ffef70a4,2014-2020,FW
3654,Lucas,3afe2ff9,2019-2020,MF
3655,Lucas,607d64c6,2018-2020,DF
3656,Lucas,653da77b,2016-2018,MF
3657,Lucas,7a3d0687,2018-2019,DF
3658,Lucas,9a8b42d2,2019-2020,DF
3659,Lucas,a10a235b,ucas 2018,FW
3660,Lucas,a50b50ce,2011-2019,GK
3661,Lucas,a92be6c1,ucas 2019,DF
3662,Lucas,c85f9281,ucas 2017,GK
3663,Lucas,c9bfdb07,2015-2019,DF
3664,Lucas,dab5e974,2018-2020,GK
3665,Lucas,ff9bd7eb,2018-2020,FW
3666,João Lucas Cardoso,8a493d50,2016-2019,MF
3667,George Lucas Coser,8a4dce52,2003-2013,MF
3668,Caio Lucas Fernandes,ca5828af,2014-2020,MF
3669,Matheus Lucas Jacinto,c3271d73,into 2016,DF
3670,Waldir Lucas Pereira,808f77ce,2003-2009,MF
3671,André Lucas,0b2086a5,ucas 2016,MF
3672,Ayrton Lucas,db90b737,2015-2020,MF
3673,Bruno Lucas,c9d59684,2018-2019,GK
3674,Jean Lucas,68f00be2,2017-2018,DF
3675,Jean Lucas,a99138af,2018-2020,DF
3676,Jhonny Lucas,a800ccee,2017-2020,MF
3677,João Lucas,289dc81e,ucas 2019,MF
3678,Odair Lucas,c15e0a7d,ucas 2018,FW
3679,Pedro Lucas,2aa5cac3,ucas 2019,GK
3680,Rafhael Lucas,4a7aa48e,2015-2019,MF
3681,Valmir Lucas,70ca62e5,2009-2015,DF
3682,Lucca,c1b02057,2012-2019,MF
3683,Jonatan Lucca,b04f4533,2015-2020,MF
3684,César Lucena,7612aaa6,2006-2013,MF
3685,Guilherme Lucena,22cd741f,2016-2017,DF
3686,Luciano,0ad22a4a,2003-2013,DF
3687,"Luciano 1998-2013 · MF · Chievo, Bologna",11adc5e8,1998-2013,FW
3688,Luciano,24ce161c,2012-2019,FW
3689,Luciano,615509bc,iano 2007,DF
3690,Éder Luciano,079d2c64,2009-2017,MF
3691,Fábio Luciano,451a703a,2003-2008,MF
3692,Lúcio,560b37f7,úcio 2010,DF
3693,Lúcio,7a0e93ac,2004-2012,DF
3694,Lúcio,8abd0414,2000-2016,GK
3695,Mário Lúcio,d6a3f404,2009-2017,MF
3696,Ludemar,769bcfa2,2002-2008,MF
3697,Ludmila,7fa57813,2017-2020,MF
3698,Michel Lugo,cf7c3b21,2011-2012,MF
3699,Luidy,1e09762a,2016-2019,DF
3700,Washington Luigi Garcia,6e5d2bc0,2006-2009,DF
3701,Luís,ccb77d1d,2007-2011,MF
3702,Cléber Luis Alberti,baed4418,2003-2009,DF
3703,Jairo Luis Blumer,dbd86a14,2007-2012,MF
3704,Éber Luís Cucchi,19bbcc46,2007-2011,FW
3705,André Luís Garcia,17041b69,2003-2012,FW
3706,André Luís Leite,dc3632f5,2008-2019,FW
3707,André Luís Neitzke,9d1aba0f,2008-2020,MF
3708,Charles Luis Reiter,4e0cceaa,2016-2018,FW
3709,Cléber Luis Rodrigues,ee3658ed,gues 2010,FW
3710,Diogo Luís Santo,a878e0cd,2006-2014,GK
3711,Mauro Luis Veit,af40047b,2007-2008,MF
3712,Anderson Luís,395963a4,2006-2011,FW
3713,Anderson Luís,4d18631e,2007-2018,DF
3714,André Luis,2962bf2e,2017-2019,FW
3715,André Luis,51531d5e,2008-2016,MF
3716,André Luis,821097f7,2015-2019,DF
3717,Éder Luís,d1fbcdea,2005-2019,MF
3718,Fábio Luís,5f93af02,2006-2012,FW
3719,Filipe Luís,e4ed2628,2003-2019,MF
3720,Jefferson Luis,ef665b63,2007-2011,DF
3721,Jorge Luís,2923788d,2002-2007,DF
3722,Renan Luis,114590e3,Luis 2016,FW
3723,Tiago Luís,14e67dde,2008-2018,GK
3724,Victor Luis,cc68c4d3,2014-2019,MF
3725,Wellington Luís,c1dfab98,2016-2020,MF
3726,Zé Luís,3b4dc818,Luís 2012,FW
3727,Luisão,60a93897,2003-2018,DF
3728,Luisão,a2db1438,2016-2019,MF
3729,Luiz,23689092,Luiz 2019,DF
3730,Hugo Luiz Ananias,a04238aa,nias 2016,DF
3731,Rodrigo Luiz Angelotti,6c945621,otti 2019,MF
3732,Diego Luiz Dedoné,a1bb6a7d,2010-2011,DF
3733,André Luiz Moreira,b6a77d10,2001-2010,MF
3734,Jorge Luiz Sousa,34941ca3,2002-2012,MF
3735,André Luiz Tavares,ee63dfa4,2003-2017,DF
3736,Anderson Luiz,7ede5338,Luiz 2004,DF
3737,Andre Luiz,060124fc,Luiz 2018,DF
3738,André Luiz,1cebf8fa,2003-2013,FW
3739,André Luiz,e398e0e4,Luiz 2019,MF
3740,André Luiz,f65b7345,2004-2011,FW
3741,Bruno Luiz,dfa8394d,Luiz 2004,MF
3742,David Luiz,c0e27d1a,2006-2020,MF
3743,Douglas Luiz,6f7d826d,2016-2020,MF
3744,Eduardo Luiz,9098cce3,Luiz 2008,DF
3745,Everton Luiz,3799e138,2012-2019,GK
3746,Éverton Luiz,d9d15c21,2003-2013,DF
3747,Joao Luiz 1997 · DF · NY/NJ MetroStars,9c2f5809,Luiz 1997,GK
3748,Jorge Luiz,92f52c1a,2004-2006,MF
3749,Jorge Luiz,ea3cb6d4,2006-2013,FW
3750,Róbson Luíz,2db74937,2003-2008,MF
3751,Silvio Luiz,3aa9c076,2003-2007,MF
3752,Victor Luiz,dffca9d9,2016-2019,DF
3753,Luizão,05fe0db6,2002-2007,MF
3754,Luizão,482cac4a,2019-2020,DF
3755,Luizão,8bcbc3e8,2016-2019,DF
3756,Luizão,bc9917f5,2003-2010,MF
3757,Luizão,dedadc5e,2006-2018,DF
3758,Luizinho,0795c0b2,2004-2011,MF
3759,Luizinho,3f6451a8,2009-2013,GK
3760,Luizinho,68118361,inho 2007,DF
3761,Luizinho,6a041b25,inho 2010,FW
3762,Luizinho,777eae67,inho 2013,MF
3763,Lulinha,73efe9e2,2007-2017,DF
3764,Almir Lopes de Luna,a3c64f5b,2004-2015,DF
3765,Luqinha,c4b1f4a0,2017-2018,DF
3766,Luquinha,2e25fa84,2019-2020,FW
3767,Luquinha,9f7d5a2f,inha 2019,MF
3768,Luquinhas,85937928,2018-2020,MF
3769,Fabrício Lusa,0e8c4d48,Lusa 2013,DF
3770,Davidson da Luz Pereira,b0c12a65,2016-2020,MF
3771,Raphael Luz Pessoa,1374b169,2016-2018,MF
3772,Alex Flávio Santos Luz,15e1f1c5,2014-2015,MF
3773,Ricardo Luz,f9c822c8, Luz 2019,FW
3774,Willams da Luz,4de8f840,2016-2017,MF
3775,Lyanco,b5bf1770,2015-2020,FW
3776,Lyncon,ebf46524,ncon 2019,MF
3777,Lynneeker,918e9c04,2015-2016,MF
3778,Gladson Macan,7314587a,acan 2014,MF
3779,Macanhan,785346ae,2014-2019,MF
3780,Macedo,2d59b9a0,2003-2004,DF
3781,Diego Macedo,303565b5,2008-2017,DF
3782,Felipe Macedo,5f30d43e,2013-2019,MF
3783,Marcelo Macedo,89f0d659,2003-2013,DF
3784,Gilberto Macena,01a2b43e,2006-2016,FW
3785,Raphael Macena,5b6e217a,2012-2017,FW
3786,Machado,f9846c93,2016-2018,MF
3787,Dionatan Machado,ec52133c,2016-2018,GK
3788,Filipe Machado,b54faade,2004-2016,FW
3789,Gabriel Machado,579779ef,2007-2014,MF
3790,Leandro Machado,c3610721,2002-2008,DF
3791,Lucas Machado,c19315f6,2016-2017,MF
3792,Matheus Machado,fe1a5c08,2018-2020,FW
3793,Ramon Machado,b156a970,2012-2019,FW
3794,Rayanne Machado,2f4fe710,2019-2020,MF
3795,Roger Machado,e9dce648,2003-2008,MF
3796,Thiago Machado,1d701f14,2006-2012,DF
3797,Vinicius Machado,b49ec90c,2017-2018,FW
3798,Wander dos Santos Machado,d19cc990,2004-2005,FW
3799,William Machado,b179d74c,2006-2010,FW
3800,Willian Machado,afb23fa3,hado 2018,MF
3801,Tiago Machowski,44d5629b,2014-2015,MF
3802,Maciel,7b49399e,2002-2009,DF
3803,Maciel,db21c82a,ciel 2005,DF
3804,Helder Maciel,1613c2af,2016-2019,DF
3805,Thiago Maciel,d9d93fac,2004-2007,DF
3806,Werick Maciel,140e4273,2019-2020,FW
3807,Ronaldo Maczinski,ec40cc75,2002-2009,DF
3808,Jefferson Madeira,7348e006,eira 2007,DF
3809,Madison,883581c3,ison 2018,GK
3810,Madson,4d92581f,2013-2020,FW
3811,Mádson,766094be,2012-2019,DF
3812,Madson,d86901b9,2006-2019,DF
3813,Madson,ee824bea,dson 2019,DF
3814,Doka Madureira,827a522e,2009-2017,FW
3815,Igor Maduro,5e40a916,duro 2019,FW
3816,Cássio Magalhães,24b3991e,2012-2015,MF
3817,Ivan Magalhães,47492fb7,2016-2018,MF
3818,Marcelo Magalhães,355bf5b6,2003-2007,MF
3819,Moisés Magalhães,8cba21c9,2010-2019,MF
3820,Rafael Magalhães,d9aa8eab,2009-2011,MF
3821,Magno,a2b9a822,2006-2007,MF
3822,Kaio Magno,937233bb,agno 2019,MF
3823,Talles Magno,64c98878,agno 2019,MF
3824,Magnum,79af3a72,2003-2011,FW
3825,Magrão,af8fb3d3,2006-2019,DF
3826,Adriano Magrão,d8440237,2005-2010,DF
3827,Gérson Magrão,85b153ea,2004-2019,MF
3828,Willian Magrão,e67d6f95,2007-2013,FW
3829,Maguinho,d1c855c5,2016-2020,MF
3830,Arthur Maia,07ed97f0,2011-2016,FW
3831,Douglas Maia,639d08e7,2008-2014,FW
3832,Philipe Maia,223afabd,2015-2019,MF
3833,Thiago Maia,91e58f66,2014-2020,GK
3834,Walisson Maia,ffa1d3c3,2012-2019,FW
3835,Maicon,2a8683b9,2008-2020,MF
3836,Maicon,2f2786ca,2014-2018,MF
3837,Maicosuel,4f5e5c13,2005-2018,DF
3838,Iago Maidana,e65a5924,2014-2019,MF
3839,Mailson,5d071eae,2014-2019,MF
3840,Mailson,c573e883,2017-2019,DF
3841,Maiquel,4b107780,quel 2006,MF
3842,Maiquinho,5f8cf732,inho 2018,DF
3843,Makanaki,55ff4a92,2006-2011,DF
3844,Makelele,b523744e,2006-2014,DF
3845,Malcom,6853490f,2014-2020,MF
3846,Wallyson Mallmann,6b02ee48,2015-2018,DF
3847,Maltos,ed78cf8a,ltos 2019,MF
3848,Yuri Mamute,e10a4f08,2011-2019,GK
3849,Caio Mancha,4d30ec4e,2012-2017,FW
3850,Eduardo Mancha,56e74f66,2019-2020,FW
3851,Rodrigo Mancha,6cda2ad6,2005-2016,MF
3852,Mancini,c3baac3c,2002-2012,MF
3853,Matheus Mancini,9894e307,2017-2019,FW
3854,Vágner Mancini,8b450e34,cini 2003,MF
3855,Mancuso,9bd61781,2005-2011,GK
3856,Gustavo Manduca,411bcb7d,2003-2015,FW
3857,Maninho,b19e3c2b,inho 2016,FW
3858,Fabrício Manini,7214f31b,2007-2011,DF
3859,Manoel,12748e35,2009-2020,MF
3860,Manoel,c2a78dbd,noel 2010,MF
3861,Bruno Manoel Marinho,8d01c740,2008-2015,DF
3862,Felipe Manoel,80af5ae3,2008-2010,MF
3863,Sandro Manoel,75b66b24,2008-2020,MF
3864,Sérgio Manoel,8c9562d2,2012-2016,MF
3865,Sérgio Manoel,ad1b0189,2004-2009,DF
3866,Marco Manso,f1a659ec,2003-2007,DF
3867,Mansur,924081a5,2012-2019,DF
3868,Manteiga,136693a8,2008-2011,FW
3869,Guilherme Mantuan,627b470c,2016-2019,MF
3870,Leonardo Manzi,1095bc34,2003-2004,MF
3871,Marabá,ba54016c,rabá 2005,MF
3872,Arlindo Maracanã,0cc199c2,canã 2006,MF
3873,Arlindo Maracanã,275f2386,2007-2016,MF
3874,Maracás,276127e4,2018-2020,MF
3875,Maranhão,211c9959,2011-2016,DF
3876,Maranhão,4054e812,2011-2019,MF
3877,Maranhão,ae86d473,2017-2020,MF
3878,Maranhão,f73d7c2f,2009-2013,FW
3879,Alex Maranhão,bbfc28e6,2007-2019,MF
3880,Geovane Maranhão,1e8dedfe,2010-2016,DF
3881,Júnior Maranhão,8ed08642,2006-2009,DF
3882,Lúcio Maranhão,c5141fbb,2012-2017,DF
3883,Willian Maranhão,f1d95c74,2018-2019,FW
3884,Jeferson Maranhense,5446431d,ense 2013,MF
3885,Maravilha 1999 · GK · Brazil,a34011a3,ilha 1999,FW
3886,Túlio Maravilha,bf71eb38,2005-2008,DF
3887,Fernando Marçal,9ae9eaea,2011-2020,MF
3888,Marcão,133faa84,2016-2020,FW
3889,Marcão,2bb010ba,2003-2011,MF
3890,Marcão,51a8c4d8,2000-2006,FW
3891,Marcão,59fa2936,2009-2018,MF
3892,Marcão,825cfb8e,2003-2007,FW
3893,Marcão,9706d045,2018-2019,GK
3894,Marcão,9a6cb3a8,2012-2019,FW
3895,Marcão,a520efab,rcão 2018,DF
3896,Marcão,ea09e5cc,2001-2002,DF
3897,Marcel,291c6377,2017-2019,DF
3898,Marcel,c61be877,rcel 2016,FW
3899,Marcel,e7361732,2007-2008,FW
3900,Marcel,fc386d73,2004-2009,MF
3901,Marcelão,b587eb82,2001-2010,DF
3902,Marcelinho,1962835d,2009-2020,GK
3903,Marcelinho,2e84787f,2016-2020,DF
3904,Marcelinho,45cd7e21,2009-2018,GK
3905,Marcelinho,47fde6ee,2004-2009,MF
3906,Marcelinho,55174e4e,2006-2011,MF
3907,Marcelinho,57bc0e9d,2013-2015,DF
3908,Marcelinho,c80a408b,2007-2008,MF
3909,Marcelinho,f5afeb3e,2006-2009,DF
3910,Patrick Marcelino,d396b21f,2018-2019,MF
3911,Marcelo,206fcf50,2014-2015,FW
3912,Marcelo,2b2785cc,celo 2011,FW
3913,Marcelo,300b455d,2016-2019,FW
3914,Marcelo,43314265,2001-2004,DF
3915,Marcelo,567a4596,2018-2019,FW
3916,Marcelo,603116a7,2005-2020,MF
3917,Marcelo,62c544d7,2018-2019,MF
3918,Marcelo,7b22a485,2001-2008,DF
3919,Marcelo,9f62747f,2014-2016,MF
3920,Marcelo,c0b8b2f4,2005-2013,MF
3921,Marcelo,e2413238,celo 2016,DF
3922,Marcelo,e3d0b0c4,2007-2020,FW
3923,Fernando Marcelo Campagnolo,7dd0676f,2005-2007,MF
3924,Caio Marcelo,fda832c5,2018-2019,MF
3925,Paulo Marcelo,4bb96f2f,2016-2019,FW
3926,Fernando Marchiori,dae6e39f,2004-2006,MF
3927,Marciano,a833a5be,2004-2011,DF
3928,Marciel,6ec3f2c6,2015-2019,GK
3929,Marcílio,28545fdc,2013-2019,MF
3930,Marcilio,ef9e5c36,2016-2017,DF
3931,Marcinha 1991 · MF · Brazil,0fed6ff1,inha 1991,DF
3932,Marcinho,061a48f6,2004-2013,DF
3933,Marcinho,264922ee,2003-2012,FW
3934,Marcinho,5465c7f9,2017-2019,MF
3935,Marcinho,6bc6e0e4,2016-2019,FW
3936,Marcinho,8550036f,2003-2016,MF
3937,Marcinho,a3d52b5d,2017-2019,DF
3938,Marcinho,bac748c5,inho 2019,MF
3939,Marcinho,bc95ffef,2017-2019,MF
3940,Marcinho,cc1285d8,2008-2019,MF
3941,Márcio,07cd3448,2004-2009,MF
3942,Marcio,3923a11f,rcio 2018,MF
3943,Marcio,410ba958,rcio 2018,DF
3944,Marcio,47cd19da,rcio 2018,MF
3945,Márcio,6a02d3ae,2003-2017,MF
3946,Márcio,dfe49c73,2003-2004,MF
3947,Márcio,e8f25e90,2004-2011,MF
3948,Márcio,fbf90802,2017-2018,MF
3949,Marco,039553d5,arco 2017,FW
3950,Eliomar Marcón,fd62dd4a,2002-2007,MF
3951,Matheus Marcondele,634feb96,dele 2019,DF
3952,Marcondes,fc555f76,2016-2019,GK
3953,Marconi,af71c771,coni 2011,GK
3954,Marcos,03d7bf9b,2003-2009,GK
3955,Marcos,16a01f97,2009-2019,GK
3956,Marcos,9e9177bb,2009-2013,DF
3957,Marcos,c8216584,2002-2003,DF
3958,Marcos,d89577f6,2004-2011,FW
3959,João Marcos,799795a0,2006-2017,MF
3960,Lucas Marcos,fbb91d9d,rcos 2019,DF
3961,Zé Marcos,7b9ab588,2017-2019,DF
3962,Marcus,fca4e021,2005-2007,DF
3963,Edson Mardden,3e032ff1,2014-2019,DF
3964,Alysson Marendaz Marins,bbe4e62b,rins 2002,FW
3965,Luciana Maria Dionizio,347954e1,izio 2015,FW
3966,Tânia Maria 1995-2008 · DF · Brazil,1dbd0623,1995-2008,GK
3967,"Zé Maria 1998-2007 · DF · Perugia, Internazionale, Levante, Brazil",c4e72f3d,1998-2007,MF
3968,Mariano,e26f559f,2004-2020,FW
3969,Daniel Mariano Bueno,c16fbe9a,2004-2010,DF
3970,Maricá,8ec1e8be,ricá 2006,MF
3971,Marilia,34dc91b8,2000-2002,GK
3972,Thiago Marin Martir,1b255d9d,2006-2010,FW
3973,Marinho,1847e12b,2001-2009,GK
3974,Marinho,c077c735,2008-2019,DF
3975,Fabio Marinho,bf5d13c6,2009-2010,DF
3976,Rodriguinho Marinho,0e335a47,2008-2019,DF
3977,Luís Mário,3bb822e2,2003-2011,FW
3978,Zé Mário,d473ee1b,2011-2016,se
3979,Marion,a5cb9939,2014-2019,DF
3980,Danilo Mariotto,95212147,2014-2015,MF
3981,Marlon,06590038,rlon 2019,DF
3982,Marlon,455c6130,2018-2019,MF
3983,Marlon,475bf9cc,2006-2012,DF
3984,Marlon,53772b01,2016-2019,MF
3985,Marlon,63969d01,2016-2020,FW
3986,Marlon,a87b508e,rlon 2016,MF
3987,Marlon,acb61892,rlon 2018,FW
3988,Marlon,cdf65d12,2014-2020,FW
3989,Marlon,d9f2b067,2012-2019,FW
3990,Marlone,cf864c1d,2012-2019,MF
3991,Brenner Marlos,77bc33b7,2016-2019,DF
3992,Marlyson,73ac8e7b,yson 2019,DF
3993,Gustavo Marmentini,b3690f74,2015-2016,DF
3994,Marques,5e51c094,2003-2009,DF
3995,Marques,6c80699a,2006-2011,MF
3996,Elidiano Marques Lima,f9b4caa3,2009-2014,MF
3997,Adson Marques,e7c00fac,ques 2016,DF
3998,Anderson Marques,cda17a8a,2007-2019,MF
3999,Daniel Marques,31363b99,2005-2012,FW
4000,Dênis Marques,16cccb6d,2004-2010,FW
4001,Eduardo Marques,1b85035b,2002-2003,MF
4002,Felipe Marques,30139a1c,2018-2019,FW
4003,Gabriel Marques,92b58772,2009-2019,FW
4004,Igor Marques,8b364abd,ques 2019,MF
4005,João Batista Casemiro Marques,0459e5f6,2001-2008,DF
4006,Lucas Marques,30c255c7,2015-2020,DF
4007,Lucas Marques,a6a40a8a,2007-2019,DF
4008,Maicon Marques,579666d4,2008-2019,FW
4009,Rafael Marques,1f3feab6,2004-2019,FW
4010,Rafael Marques,a59d3f80,2004-2017,MF
4011,Renan Marques,dabf1725,2009-2012,MF
4012,Tiago Marques,720b9eb5,2017-2019,DF
4013,Uirá Marques,0c8c9a8c,ques 2016,MF
4014,Marquinho 1998 · MF · Colorado Rapids,09acba56,inho 1998,MF
4015,Marquinho,4b86c257,2002-2009,DF
4016,Marquinho,86d76b08,inho 2016,MF
4017,Marquinho,949bdc36,2007-2019,FW
4018,Marquinhos,04964f4f,2017-2019,DF
4019,Marquinhos,329f3442,2003-2010,FW
4020,Marquinhos,34742b76,nhos 2015,FW
4021,Marquinhos,48e2338d,2011-2019,DF
4022,Marquinhos,4e83c76c,2001-2015,MF
4023,Marquinhos,5b8c26bf,2007-2019,MF
4024,Marquinhos,64cafbbe,nhos 2017,MF
4025,Marquinhos,7692f205,nhos 2003,MF
4026,Marquinhos,8c6b0f05,nhos 2016,MF
4027,Marquinhos,9b25f40a,2003-2019,DF
4028,Marquinhos,a9c95220,nhos 2019,MF
4029,Marquinhos,af20ba67,nhos 2019,MF
4030,Marquinhos,c62046e2,2003-2018,FW
4031,Marquinhos,cb628ca8,2004-2006,MF
4032,Marquinhos,d5f2f82b,2012-2020,DF
4033,Marrone,32b35d24,2012-2015,MF
4034,Marrony,1dff86ec,2018-2019,MF
4035,Marta,3857e361,2003-2019,DF
4036,Elias Martello Curzel,1b3a9910,2017-2019,MF
4037,Marthã,70b0a8f1,2018-2020,MF
4038,Martinelli,48a5a5d6,2019-2020,MF
4039,Thiago Martinelli,e06b1bd8,2003-2011,MF
4040,Raphael Martinho,1124bc4f,2010-2019,MF
4041,Eduardo Martini,2088a1cc,2003-2017,DF
4042,Alex Martins Ferreira,f11c29ec,2012-2018,FW
4043,Anderson Martins,6563df3d,2007-2019,MF
4044,Bruno Martins,c1a35d41,2014-2016,GK
4045,Diego Martins,b96128a6,2006-2011,MF
4046,Elton Martins,37379fc0,2015-2017,FW
4047,Gian dos Santos Martins,dca12eee,2015-2018,DF
4048,Glaucineis Martins,3925b41a,2007-2011,MF
4049,Luis Carlos dos Santos Martins,d0059b4e,2008-2015,GK
4050,Márcio Martins,34ec9181,2003-2008,FW
4051,Rafael Martins,b7e1c3b5,2010-2018,DF
4052,Rafael Martins,d3da2cf3,2016-2019,MF
4053,Rodrigo Martins,9f566731,tins 2019,MF
4054,Thiago Martins,4d6ec370,2013-2020,MF
4055,Thiago Martins,c8482276,2003-2009,MF
4056,Uellington Martins,212e2ed7,tins 2019,MF
4057,Wellington Martins,0430d656,2008-2019,FW
4058,Leandro Barrios Rita dos Martires,2595a01b,2007-2018,MF
4059,Matheus Mascarenhas,4f9dd0a9,2017-2019,FW
4060,Victor Massaia,39c8d32e,2016-2018,GK
4061,Mateus,5ab0f89c,2016-2020,MF
4062,Mateus,65534ffd,2007-2008,DF
4063,Mateus,79e2fe9c,teus 2018,FW
4064,Mateus,980a83ba,2007-2011,FW
4065,Diogo Mateus,5820997b,2014-2019,MF
4066,Fellipe Mateus,0750fb06,2017-2019,FW
4067,Herbert Mateus,536f4f1b,teus 2016,DF
4068,Matheus,12d0ae66,2016-2020,DF
4069,Matheus,1332d675,heus 2018,MF
4070,Matheus,16f089ed,heus 2019,GK
4071,Matheus,4474702e,2015-2019,DF
4072,Matheus,50d039c4,heus 2019,DF
4073,Matheus,77a21ad0,heus 2019,MF
4074,Matheus,805199fe,heus 2019,MF
4075,Matheus,8ee6ff6d,heus 2019,MF
4076,Matheus,91e2f01c,heus 2016,DF
4077,Matheus,b3c36a13,2011-2017,DF
4078,Matheus,d4cb8d77,2016-2019,FW
4079,Matheus,ef3909cd,2012-2020,MF
4080,William Matheus,3498ddf4,2008-2019,MF
4081,Matheusinho,74f5a96d,2016-2019,GK
4082,Matheusinho,91c2ee76,2015-2019,P)
4083,Matheusinho,b9b6a045,2018-2019,FW
4084,Matheusinho,c638134d,2016-2017,DF
4085,Matheuzinho,2a5bc0cd,inho 2018,MF
4086,Mathiola,c3fbc889,2019-2020,GK
4087,Bruno Matias,475c97cd,tias 2019,GK
4088,Edmílson Matias,3ea5769e,2003-2007,DF
4089,Thiago Matias,ddbf4e5d,2005-2011,MF
4090,Yuri Matias,a62abfa8,2019-2020,MF
4091,Bruno Matos,32115d78,2013-2017,MF
4092,Diego Matos,4b799458,atos 2018,FW
4093,Fabio Matos,84d30a80,2015-2017,DF
4094,Léo Matos,45f5aa2f,2005-2020,MF
4095,Ryder Matos,7280b54f,2012-2020,MF
4096,Wesley Matos,57790a6e,2016-2019,FW
4097,Breno Matosinhos,da1e31de,nhos 2012,DF
4098,Adriano Inácio da Matta,8e0b25f7,atta 2016,DF
4099,Valdney Freitas da Matta,358650c2,atta 2006,MF
4100,William de Mattia,6996009d,2005-2014,DF
4101,Felipe Mattioni,8dbe6343,2008-2019,MF
4102,Guilherme Mattis,107bf661,2011-2019,MF
4103,Henrique Mattos,2f822dbd,2014-2015,MF
4104,Marcelo Mattos,9f174942,2002-2016,DF
4105,Matuzalém,5ba2fc63,2000-2018,FW
4106,Mauri,02b4d84a,2014-2016,MF
4107,Maurício,ab0192fa,ício 2007,FW
4108,Mauricio,bf4cbc22,icio 2019,MF
4109,Maurício,cdc881f8,2003-2012,DF
4110,Maurício,d5bd1abc,2008-2018,DF
4111,Maurício,e7ec3c71,2008-2020,DF
4112,Diego Maurício,642d10c4,2010-2018,MF
4113,Maurico,3b06854d,rico 2016,MF
4114,Maurides,b0e50531,2012-2019,MF
4115,Maurílio,334ece62,2003-2006,FW
4116,Hélder Maurílio,cf687463,2008-2019,MF
4117,Maurinho,6d01bfc8,2013-2018,MF
4118,Maurinho,e19a4e25,2003-2008,DF
4119,Mauro,2fe801de,2004-2008,MF
4120,Mauro,b4f159f9,auro 2004,FW
4121,Max,40ed275f,2009-2018,MF
4122,Max,55c69f59,2010-2013,FW
4123,Max,92d99ea5,2004-2012,FW
4124,Max,f3cf2d07,2006-2016,MF
4125,Maxwell,6f08cece,2001-2017,FW
4126,Maxwell,7d775651,2009-2011,MF
4127,Maxwell,e5fb5011,2016-2019,GK
4128,Maycon,005ca692,2016-2020,FW
4129,Maycon,11091f7e,2006-2011,DF
4130,Maycon 1999-2008 · MF · Brazil,2c0b7e24,1999-2008,DF
4131,Maycon,621e9d01,ycon 2017,GK
4132,Maycon,a6f77405,ycon 2018,FW
4133,Mayke,47431289,2013-2019,DF
4134,Maykon,092543f8,2008-2014,DF
4135,Maylson,434aa80c,2007-2018,FW
4136,Mayron,e981b12a,yron 2016,MF
4137,"Mazinho 1999-2000 · DF-MF · Celta Vigo, Brazil",5bfd087e,1999-2000,MF
4138,Mazinho,c95e41b7,2010-2019,MF
4139,Mazola,cce5ecc1,2010-2020,MF
4140,Rafael Mazzei,99a31b34,2017-2019,MF
4141,Paulinho McLaren 1998 · FW · Miami Fusion,853d2600,aren 1998,DF
4142,Diego Medeiros,8207e9bb,2016-2018,MF
4143,Fernando Medeiros,7ddce31e,2015-2020,MF
4144,Léo Medeiros,85d175c5,2006-2009,MF
4145,Renato Medeiros,074955d1,iros 2010,MF
4146,Phelipe Megiolaro,73aaa27d,laro 2019,MF
4147,Melinho,adbbad4b,2009-2013,FW
4148,Giacomo Mello,91bba106,2018-2019,DF
4149,Luizinho Mello,6d1968cb,ello 2014,FW
4150,Alex Antônio de Melo Santos,36aaa2b8,2006-2018,FW
4151,Alexandre Melo,32baeadd,Melo 2019,MF
4152,Arthur Melo,48b3dd60,2015-2020,MF
4153,Bruno Melo,41ee21ae,2018-2019,MF
4154,Diogo Melo,d9591ea4,2010-2013,GK
4155,Emerson Orlando de Melo,ca97e531,Melo 2001,MF
4156,Felipe Melo,b14d84d3,2003-2019,MF
4157,Italo Melo,f0430c26,2015-2016,MF
4158,José Rogério de Melo 1999-2000 · FW-MF · Boavista,316f6e58,1999-2000,MF
4159,Junivan Soares de Melo,73aef002,2005-2006,DF
